1.328580368174047399e-01,-1.587927282918335237e-01,3.232558602016629562e-02,-2.766089262053523720e-02
1.403024203127667402e-01,-1.726360837742582921e-01,3.349591432123442264e-02,-3.007612229776062893e-02
1.477425240630000636e-01,-1.871015396164109890e-01,3.462364661603478666e-02,-3.263227439487795256e-02
1.551497131358634540e-01,-2.020005154859533802e-01,3.571522126211532089e-02,-3.530007539418011930e-02
1.625001700597073495e-01,-2.172409642865977819e-01,3.677152279196455043e-02,-3.806536104035970758e-02
1.697604384494241503e-01,-2.324135832590563944e-01,3.781068367658071971e-02,-4.085965217268421046e-02
1.769063034553641778e-01,-2.473081278196245514e-01,3.883965999634649002e-02,-4.364656794864886502e-02
1.839164683714898108e-01,-2.617119867590209648e-01,3.986565659615164819e-02,-4.638780510630061138e-02
1.907894815354748141e-01,-2.759341023023379469e-01,4.086774078802326432e-02,-4.913188326559018992e-02
1.974947278705380116e-01,-2.894232467230046790e-01,4.187122089410114101e-02,-5.178227431701157291e-02
2.040042972009769029e-01,-3.016488567457185632e-01,4.289972579049891599e-02,-5.424505632087309182e-02
2.103538631089113264e-01,-3.139030349943305320e-01,4.388055535702366922e-02,-5.673225702920813018e-02
2.164801505586449182e-01,-3.245657003944967256e-01,4.489491927621556272e-02,-5.896488604945410855e-02
2.224281196692514395e-01,-3.352777225215523571e-01,4.585236570241964932e-02,-6.121484102981172154e-02
2.281273364648248592e-01,-3.441931935920569674e-01,4.684453860353292309e-02,-6.316418347535150690e-02
2.336398070429802631e-01,-3.535484368065748839e-01,4.775198006088478275e-02,-6.518609698771915539e-02
2.388986791117887476e-01,-3.616801062854198001e-01,4.865595067811315927e-02,-6.699381412726328200e-02
2.438894288052365078e-01,-3.685379218621361863e-01,4.955417813808400684e-02,-6.857476817166052729e-02
2.486612109984916719e-01,-3.760767393382267176e-01,5.034605777151900108e-02,-7.025543093697164676e-02
2.531499115691681623e-01,-3.828086232234289565e-01,5.110243726382370649e-02,-7.177966095518789613e-02
2.573323075726834386e-01,-3.885461094510807012e-01,5.182859193622374461e-02,-7.311380734472994192e-02
2.612023414530618148e-01,-3.934951651407594952e-01,5.251194835061537974e-02,-7.428900610714048169e-02
2.647857012688499267e-01,-3.989822661383274904e-01,5.308807856373615880e-02,-7.552787914315518825e-02
2.680449210114885794e-01,-4.043936188960403633e-01,5.358490168590413633e-02,-7.672435755112425038e-02
2.709407892717790589e-01,-4.090378410200990467e-01,5.403261482574708147e-02,-7.776074362127509410e-02
2.734636275822850404e-01,-4.130419089313857040e-01,5.442417118525628289e-02,-7.865791032220305345e-02
2.756082738639538121e-01,-4.165396208549590473e-01,5.475335878574001669e-02,-7.943664017923153520e-02
2.773718190430470298e-01,-4.196931750278785622e-01,5.501341717860160768e-02,-8.012293163031723731e-02
2.787496929179114069e-01,-4.225956562618579659e-01,5.520113514152152207e-02,-8.073179997464118018e-02
2.797564598622401255e-01,-4.261879026500496881e-01,5.527788865689118453e-02,-8.142581447329828859e-02
2.803554075155502701e-01,-4.295191052669670162e-01,5.528504554336199917e-02,-8.204298512704256974e-02
2.805319555641985207e-01,-4.323001674949428219e-01,5.523537117384635237e-02,-8.253601879844073286e-02
2.802881045525804637e-01,-4.346304799222250881e-01,5.512631780400410741e-02,-8.292300178264749855e-02
2.796292077836602941e-01,-4.365750650619755757e-01,5.495731899939673704e-02,-8.321526816960192474e-02
2.785631454787995120e-01,-4.382083250942246933e-01,5.472777288714381766e-02,-8.342596675267652251e-02
2.770989311125518495e-01,-4.395933531478679046e-01,5.443776863800531968e-02,-8.356674938634230110e-02
2.752462603095140459e-01,-4.407759430493978225e-01,5.408823887837495986e-02,-8.364677188774845285e-02
2.730155488840705358e-01,-4.417848047562304425e-01,5.368088109283534332e-02,-8.367264544439688423e-02
2.704181761715089283e-01,-4.426347213631335320e-01,5.321797810872575668e-02,-8.364885437247285283e-02
2.674667548970182662e-01,-4.433307425180556538e-01,5.270219371289795035e-02,-8.357835569067924297e-02
2.641753274110123506e-01,-4.438721420282709107e-01,5.213639182757769802e-02,-8.346316077975453329e-02
2.605594504601804751e-01,-4.442555647733592572e-01,5.152349866330206002e-02,-8.330480524146849364e-02
2.566361685560017980e-01,-4.444771898349395012e-01,5.086641079478639027e-02,-8.310467445235429629e-02
2.524238962411421983e-01,-4.445339966480055804e-01,5.016794230543820954e-02,-8.286419394288685458e-02
2.479422364999999961e-01,-4.444243348423832507e-01,4.943080057310399872e-02,-8.258491293625148943e-02
2.432117616241691593e-01,-4.441480257464599513e-01,4.865758023415690803e-02,-8.226851509353151626e-02
2.382537779590993277e-01,-4.437061975928858204e-01,4.785076675500688631e-02,-8.191678753721648443e-02
2.330900899117040737e-01,-4.431010063470962601e-01,4.701274359085357707e-02,-8.153157203024795352e-02
2.277427731333797611e-01,-4.423353461684662036e-01,4.614579914527764531e-02,-8.111471508869379232e-02
2.222339623388386864e-01,-4.414126010500701303e-01,4.525213182785870619e-02,-8.066802551158085144e-02
2.165856569804096021e-01,-4.403365069364771345e-01,4.433385129349869114e-02,-8.019325149732461910e-02
2.108195451366664530e-01,-4.391111284644698132e-01,4.339297598870083678e-02,-7.969207836426049629e-02
2.049568494604390168e-01,-4.377413054353359589e-01,4.243141729613311708e-02,-7.916620986276967642e-02
1.990182051707320154e-01,-4.362347848181716281e-01,4.145091713110422849e-02,-7.861774814932823152e-02
1.930236041514895862e-01,-4.346104560307365028e-01,4.045281914730548128e-02,-7.805065363583121862e-02
1.869908291528764865e-01,-4.327840116643645874e-01,3.944114140291254955e-02,-7.745062171155914221e-02
1.809425955620717896e-01,-4.311111251402001687e-01,3.840811694921061892e-02,-7.688069383683149294e-02
1.748987149190238122e-01,-4.300505825060680909e-01,3.734292583625257317e-02,-7.642220112006102573e-02
1.688577114357974751e-01,-4.286906202211653305e-01,3.627002157407736155e-02,-7.591607446709180973e-02
1.628341156689955271e-01,-4.270552897665412795e-01,3.518995990539330876e-02,-7.536800460946457836e-02
1.568426777502414937e-01,-4.251023313967554618e-01,3.410509874937732444e-02,-7.477048188128279649e-02
1.508990948002373600e-01,-4.228675554865428676e-01,3.301583284748713099e-02,-7.412915722749482961e-02
1.450181810702635132e-01,-4.204037230967648253e-01,3.192207339996344651e-02,-7.345244151506444275e-02
1.392128534037122001e-01,-4.177394463243098155e-01,3.082424036554789332e-02,-7.274455395269484315e-02
1.334982060065932619e-01,-4.152764291253904227e-01,2.971317830071285720e-02,-7.207541690884840258e-02
1.278878003735323676e-01,-4.137057967766962219e-01,2.857172901387390260e-02,-7.156619552307716403e-02
1.223687814480653585e-01,-4.117953307646869399e-01,2.743011184759300281e-02,-7.100179217536146947e-02
1.169462603614332963e-01,-4.094837551605500781e-01,2.629038826930760533e-02,-7.037300867939913496e-02
1.116281973466428240e-01,-4.068100182874445636e-01,2.515235599406344391e-02,-6.968624495548078612e-02
1.064244564000938614e-01,-4.040202585995057993e-01,2.401053096298837869e-02,-6.898340671083681708e-02
1.013512744242959646e-01,-4.022556115773467944e-01,2.283611101186103221e-02,-6.846300616022668595e-02
9.639109392902991957e-02,-4.000420995761537202e-01,2.166490829914300906e-02,-6.786749647237759475e-02
9.154604094606090536e-02,-3.973174183792892444e-01,2.049881396581184137e-02,-6.718729353369232160e-02
8.683007905385374536e-02,-3.950648492442142001e-01,1.931298558350407618e-02,-6.659320470097712663e-02
8.224013951501510378e-02,-3.930491322836983659e-01,1.811230650661528607e-02,-6.604328953021967874e-02
7.776730292613552586e-02,-3.904854924509003622e-01,1.691632198689991054e-02,-6.540135036633781818e-02
7.342998665841574124e-02,-3.890583068173542047e-01,1.568065009109566310e-02,-6.496046682288124374e-02
6.921934422763569017e-02,-3.883845823602813940e-01,1.441247945758609116e-02,-6.465375503708625793e-02
6.513326206780067906e-02,-3.888695070566489664e-01,1.309774643854249437e-02,-6.455353202286352732e-02
6.116249729015694331e-02,-3.903658565947893955e-01,1.173623492968810592e-02,-6.463654602099075386e-02
5.729604957749270810e-02,-3.924675102971442175e-01,1.033506124576691852e-02,-6.483523899828187720e-02
5.352730549136881788e-02,-3.949608438805115584e-01,8.896907216733047213e-03,-6.511492498931772954e-02
4.985589961561994604e-02,-3.980365980432361006e-01,7.413521675730089244e-03,-6.550969283461915982e-02
4.627588954561707990e-02,-4.012793962166227302e-01,5.893955401599917585e-03,-6.594832789996690758e-02
4.278937202794733108e-02,-4.049193256024545828e-01,4.329213937934577386e-03,-6.647070910940287847e-02
3.939673676176819878e-02,-4.090275330900641770e-01,2.714460206709558895e-03,-6.708867306581005330e-02
3.609732213880621071e-02,-4.136085348960120700e-01,1.046543001025772605e-03,-6.780279064062995353e-02
3.289008753881795394e-02,-4.186910845439326678e-01,-6.787650929280840753e-04,-6.861794371773517753e-02
2.977718766967843086e-02,-4.243604346473476840e-01,-2.466942311343298978e-03,-6.954885459289908423e-02
2.675654906487335769e-02,-4.309526342419569001e-01,-4.334504913610862618e-03,-7.065278512119185783e-02
2.382563965741429576e-02,-4.381588688771796414e-01,-6.275252331824821353e-03,-7.187734753720388670e-02
2.096312467753340403e-02,-4.440167986990409821e-01,-8.224383921413176701e-03,-7.288873408390093844e-02
1.817026112496807760e-02,-4.481969786866865646e-01,-1.016645779358461496e-02,-7.363054868011097154e-02
1.545605278263393820e-02,-4.508743070574032785e-01,-1.210174833114095912e-02,-7.412835395915048919e-02
1.282938027336852707e-02,-4.522490888840403067e-01,-1.403144085954940307e-02,-7.441034962751742754e-02
1.029689713095437685e-02,-4.524775219782209978e-01,-1.595571839217346452e-02,-7.449733830383473143e-02
7.863191938283430396e-03,-4.517169049309846529e-01,-1.787569511062636271e-02,-7.441102461795010004e-02
5.530250153861800480e-03,-4.500547686845667861e-01,-1.979060673572776222e-02,-7.416213463549142793e-02
3.299061175772279812e-03,-4.476333116041706361e-01,-2.170275467686401047e-02,-7.377137912492785776e-02
1.168840115010747003e-03,-4.445418722868018646e-01,-2.361307183931593556e-02,-7.325113999978370705e-02
-8.622149120823133575e-04,-4.408610976096697942e-01,-2.552274211823288980e-02,-7.261289784817735737e-02
-2.796632970096286572e-03,-4.366620540420494967e-01,-2.743299690652368367e-02,-7.186694989843027404e-02
-4.637428771046022899e-03,-4.320070526956653612e-01,-2.934498491941215509e-02,-7.102246372992658541e-02
-6.387904583154005791e-03,-4.269507419599423703e-01,-3.125965896770036695e-02,-7.008760045924566917e-02
-8.051490057967056191e-03,-4.215412238497863173e-01,-3.317767368005221373e-02,-6.906965971295531137e-02
-9.631617744996765970e-03,-4.158209709103264373e-01,-3.509928709960661447e-02,-6.797520612122462391e-02
-1.113163144505300781e-02,-4.098275892133089737e-01,-3.702427128049044086e-02,-6.681018297014397478e-02
-1.255472600134466613e-02,-4.035944195516838473e-01,-3.895183427574826218e-02,-6.558000962782752075e-02
-1.390391763911321549e-02,-3.971509882017030257e-01,-4.088055681112273687e-02,-6.428966249064337057e-02
-1.518204414194536563e-02,-3.905233217243506694e-01,-4.280834701718846252e-02,-6.294373950890094771e-02
-1.639179392954962997e-02,-3.837341416248632453e-01,-4.473241642506424476e-02,-6.154650835314490198e-02
-1.753576252879123637e-02,-3.768029553979701518e-01,-4.664927999518508894e-02,-6.010193819513592189e-02
-1.861653410345086301e-02,-3.697460614476764107e-01,-4.855478226622778060e-02,-5.861371508809080227e-02
-1.963678476384122379e-02,-3.625764864674932419e-01,-5.044415079519761619e-02,-5.708524106034283674e-02
-2.059940346607837258e-02,-3.553038749257555473e-01,-5.231207695780938638e-02,-5.551961729612196056e-02
-2.150762557398203448e-02,-3.479343511703993919e-01,-5.415282296449438343e-02,-5.391961217401639028e-02
-2.236517370616523948e-02,-3.404703752623236546e-01,-5.596035270968727215e-02,-5.228761547418523531e-02
-2.317640038430269014e-02,-3.329106140339870290e-01,-5.772848289533305532e-02,-5.062558076756121933e-02
-2.394642722811217081e-02,-3.252498492362586591e-01,-5.945104981626726098e-02,-4.893495888882927469e-02
-2.468127592569691053e-02,-3.174789452473785745e-01,-6.112208628145868877e-02,-4.721662649922214738e-02
-2.538798678880699322e-02,-3.095849002269715489e-01,-6.273600234962102562e-02,-4.547081513826135846e-02
-2.607472116479294527e-02,-3.015510068601788829e-01,-6.428776275515368788e-02,-4.369704784279368481e-02
-2.675084404705463034e-02,-2.933571529091166807e-01,-6.577305298970205494e-02,-4.189409252811844564e-02
-2.742698260373391261e-02,-2.849802972861902872e-01,-6.718842475333090813e-02,-4.005994382390647840e-02
-2.811505471421197472e-02,-2.763951645401162560e-01,-6.853140974771514127e-02,-3.819184798402690262e-02
-2.882825867805613104e-02,-2.675752085474462638e-01,-6.980058841318828589e-02,-3.628638867374035792e-02
-2.958101084640506542e-02,-2.584939030797567261e-01,-7.099559724132685490e-02,-3.433965451665912938e-02
-3.038881203690288815e-02,-2.491264194430315437e-01,-7.211705503165012632e-02,-3.234751150719001461e-02
-3.126801665148543075e-02,-2.394517441553774550e-01,-7.316638566990560366e-02,-3.030600345136262586e-02
-3.223550994758951627e-02,-2.294481905615993744e-01,-7.414477219009055209e-02,-2.821080560680423385e-02
-3.330802756297015360e-02,-2.191275344019068538e-01,-7.505596764168652457e-02,-2.606273125776252877e-02
-3.450164328430820743e-02,-2.084869511538326725e-01,-7.590028079435472141e-02,-2.386063889935667939e-02
-3.583067934248150566e-02,-1.975502724240319197e-01,-7.667784927337344125e-02,-2.160820637346378553e-02
-3.730652368166011840e-02,-1.863607409429008377e-01,-7.738663428227186836e-02,-1.931327145575731027e-02
-3.893627769048974008e-02,-1.749831655317582724e-01,-7.802157765061490391e-02,-1.698862358932447247e-02
-4.072132950118966671e-02,-1.635045004953362691e-01,-7.857388916588652072e-02,-1.465247386934899997e-02
-4.265603402897708701e-02,-1.520320403143082810e-01,-7.903063389801973093e-02,-1.232838626911667360e-02
-4.472671745076364780e-02,-1.406888793894177925e-01,-7.937480137730219820e-02,-1.004453150803199385e-02
-4.691123423097343786e-02,-1.296066650366984041e-01,-7.958598196889495047e-02,-7.832213084231759784e-03
-4.917924296048437754e-02,-1.189163222511743223e-01,-7.964165929163337376e-02,-5.723777056766221269e-03
-5.149325546333134718e-02,-1.087380160862908285e-01,-7.951898624325137721e-02,-3.750177988331396262e-03
-5.381037730442327777e-02,-9.917143259709755576e-02,-7.919673002938648620e-02,-1.938503122347045530e-03
-5.608452077520829915e-02,-9.028957226944640813e-02,-7.865725703975122440e-02,-3.100996368445188382e-04
-5.826881971128206744e-02,-8.213529143383357933e-02,-7.788806814368061382e-02,1.120674630675914593e-03
-6.031796386179526237e-02,-7.472171623128222306e-02,-7.688279546401095843e-02,2.346827243493746114e-03
-6.219025929909812594e-02,-6.803281668144631200e-02,-7.564125198713855802e-02,3.368790304304520797e-03
-6.384911769435822060e-02,-6.204080771710459435e-02,-7.417050268543366742e-02,4.191650157224373167e-03
-6.526424829512562920e-02,-5.669487344870879214e-02,-7.248224375533929287e-02,4.826563326519795437e-03
-6.641215950689936809e-02,-5.193930323342096922e-02,-7.059315682447810103e-02,5.287581074072983389e-03
-6.727627413898165654e-02,-4.771604269525212688e-02,-6.852345478513974242e-02,5.590792128663033163e-03
-6.784664259079460635e-02,-4.396888991317142448e-02,-6.629573669288120474e-02,5.753208610880069726e-03
